id_acidente_tip; dia; mes; total; id_risco
4;14;7;1;v04
273;17;7;1;v04
119;17;7;1;v04
117;18;7;1;v04
33;18;7;1;v04
4;18;7;2;v04
119;19;7;1;v04
117;19;7;2;v04
117;19;7;1;v04
4;20;7;1;v04
117;21;7;1;v04
118;21;7;1;v04
117;21;7;1;v04
117;21;7;1;v04
117;22;7;1;v04
4;22;7;1;v04
4;22;7;1;v04
6;22;7;1;v04
4;22;7;1;v04
4;23;7;1;v04
117;23;7;1;v04
33;23;7;3;v04
273;24;7;1;v04
4;24;7;1;v04
7;24;7;1;v04
118;25;7;1;v04
4;25;7;1;v04
119;25;7;1;v04
4;26;7;1;v04
63;26;7;1;v04
117;26;7;1;v04
119;26;7;1;v04
119;27;7;1;v04
124;27;7;1;v04
4;27;7;1;v04
127;27;7;1;v04
117;27;7;1;v04
63;28;7;1;v04
117;28;7;1;v04
273;28;7;1;v04
4;29;7;1;v04
120;29;7;3;v04
4;30;7;1;v04
4;30;7;1;v04
119;31;7;1;v04
4;31;7;1;v04
117;31;7;1;v04
4;31;7;1;v04
4;31;7;1;v04
4;31;7;1;v04
117;1;8;1;v04
4;1;8;1;v04
117;2;8;1;v04
4;3;8;2;v04
4;3;8;1;v04
4;3;8;1;v04
126;3;8;1;v04
4;3;8;1;v04
119;5;8;1;v04
4;5;8;1;v04
117;5;8;1;v04
4;5;8;1;v04
117;5;8;1;v04
4;6;8;1;v04
119;6;8;2;v04
119;7;8;1;v04
117;7;8;1;v04
118;10;8;1;v04
4;10;8;1;v04
117;10;8;1;v04
117;10;8;1;v04
6;10;8;1;v04
4;11;8;1;v04
119;11;8;1;v04
119;11;8;1;v04
117;12;8;1;v04
118;12;8;3;v04
7;12;8;3;v04
4;13;8;1;v04
4;14;8;1;v04
4;14;8;1;v04
117;14;8;1;v04
117;14;8;1;v04
4;14;8;3;v04
4;14;8;1;v04
117;14;8;1;v04
118;15;8;1;v04
117;15;8;1;v04
4;16;8;1;v04
117;17;8;1;v04
33;17;8;1;v04
4;18;8;1;v04
7;18;8;3;v04
4;19;8;1;v04
119;19;8;1;v04
63;19;8;1;v04
117;20;8;1;v04
273;20;8;1;v04
117;20;8;1;v04
119;20;8;1;v04
4;20;8;1;v04
118;20;8;2;v04
4;20;8;1;v04
4;21;8;1;v04
33;21;8;1;v04
4;22;8;1;v04
4;22;8;1;v04
273;22;8;1;v04
4;22;8;1;v04
4;22;8;1;v04
4;22;8;1;v04
4;23;8;2;v04
4;23;8;1;v04
273;23;8;1;v04
117;24;8;1;v04
119;24;8;1;v04
4;24;8;3;v04
117;25;8;1;v04
4;25;8;1;v04
258;26;8;2;v04
117;27;8;1;v04
117;27;8;2;v04
4;27;8;1;v04
33;28;8;1;v04
117;28;8;1;v04
117;29;8;2;v04
4;29;8;1;v04
273;29;8;1;v04
7;29;8;1;v04
33;29;8;1;v04
119;31;8;1;v04
4;31;8;1;v04
4;31;8;1;v04
119;31;8;2;v04
4;1;9;1;v04
119;1;9;1;v04
4;1;9;1;v04
119;1;9;1;v04
4;1;9;1;v04
124;1;9;1;v04
118;2;9;3;v04
7;2;9;3;v04
4;2;9;1;v04
4;2;9;1;v04
117;2;9;1;v04
117;3;9;1;v04
118;3;9;1;v04
119;3;9;1;v04
117;3;9;3;v04
33;3;9;2;v04
4;4;9;2;v04
117;4;9;1;v04
117;4;9;1;v04
6;4;9;1;v04
4;4;9;1;v04
117;5;9;1;v04
33;5;9;1;v04
7;5;9;3;v04
117;5;9;1;v04
6;5;9;2;v04
4;7;9;1;v04
4;7;9;1;v04
33;7;9;1;v04
117;7;9;2;v04
119;8;9;1;v04
4;8;9;2;v04
119;8;9;1;v04
273;8;9;1;v04
273;8;9;1;v04
4;8;9;1;v04
4;8;9;2;v04
33;8;9;1;v04
119;9;9;1;v04
119;9;9;1;v04
7;9;9;1;v04
117;9;9;1;v04
273;9;9;1;v04
4;9;9;1;v04
119;10;9;1;v04
4;10;9;1;v04
4;10;9;1;v04
33;11;9;1;v04
4;11;9;1;v04
119;11;9;2;v04
4;11;9;1;v04
119;12;9;1;v04
4;13;9;1;v04
119;13;9;1;v04
33;14;9;1;v04
273;14;9;1;v04
4;15;9;1;v04
273;15;9;1;v04
4;15;9;1;v04
4;15;9;2;v04
33;15;9;1;v04
119;15;9;1;v04
4;16;9;1;v04
117;16;9;1;v04
117;16;9;1;v04
119;17;9;1;v04
4;17;9;1;v04
117;17;9;1;v04
117;17;9;1;v04
4;17;9;1;v04
117;17;9;1;v04
4;18;9;2;v04
4;18;9;1;v04
117;18;9;1;v04
117;19;9;1;v04
33;19;9;1;v04
4;20;9;2;v04
126;20;9;1;v04
4;21;9;1;v04
117;21;9;1;v04
4;21;9;1;v04
118;21;9;1;v04
4;22;9;1;v04
124;22;9;1;v04
258;22;9;2;v04
126;23;9;1;v04
120;23;9;3;v04
119;23;9;1;v04
33;23;9;2;v04
4;24;9;1;v04
4;25;9;1;v04
4;25;9;1;v04
124;25;9;1;v04
117;25;9;1;v04
4;25;9;3;v04
117;25;9;2;v04
117;26;9;1;v04
4;28;9;1;v04
119;28;9;1;v04
119;28;9;1;v04
117;29;9;1;v04
119;29;9;1;v04
4;30;9;1;v04
4;30;9;1;v04
117;30;9;1;v04
4;1;10;1;v04
4;1;10;1;v04
4;1;10;1;v04
4;1;10;1;v04
4;1;10;1;v04
119;2;10;1;v04
4;2;10;1;v04
119;2;10;1;v04
33;2;10;1;v04
117;2;10;1;v04
117;2;10;1;v04
7;2;10;2;v04
119;2;10;1;v04
119;2;10;2;v04
119;3;10;1;v04
119;3;10;1;v04
273;4;10;1;v04
117;5;10;2;v04
119;5;10;3;v04
33;6;10;1;v04
4;6;10;1;v04
117;6;10;1;v04
117;7;10;1;v04
33;7;10;1;v04
4;7;10;1;v04
63;7;10;1;v04
4;8;10;1;v04
118;8;10;2;v04
33;9;10;3;v04
4;9;10;1;v04
119;9;10;1;v04
4;9;10;1;v04
126;9;10;1;v04
273;9;10;1;v04
63;9;10;1;v04
4;9;10;1;v04
117;10;10;1;v04
7;11;10;1;v04
6;12;10;1;v04
63;13;10;1;v04
4;13;10;1;v04
117;14;10;1;v04
4;14;10;1;v04
117;14;10;1;v04
119;14;10;1;v04
6;14;10;1;v04
63;14;10;1;v04
119;14;10;1;v04
4;15;10;1;v04
4;15;10;1;v04
117;15;10;1;v04
4;15;10;1;v04
273;16;10;1;v04
273;16;10;1;v04
4;16;10;1;v04
4;16;10;1;v04
117;16;10;1;v04
119;16;10;1;v04
117;17;10;1;v04
4;18;10;1;v04
119;19;10;1;v04
119;19;10;1;v04
124;20;10;1;v04
118;21;10;1;v04
4;21;10;1;v04
