dia;mes;hora;minuto;km;trecho;sentido;acidente_caminhao
30;07;05;;228;1;4;0
30;07;00;;228.2;1;3;0
30;07;18;;230;1;4;0
30;07;15;;313.3;2;4;0
30;07;04;;316;2;3;1
31;07;15;;6.8;1;3;0
31;07;18;;51;1;4;0
31;07;17;;128.1;1;4;0
31;07;18;;128.1;1;4;0
31;07;18;;128.1;1;4;0
31;07;18;;128.1;1;4;0
31;07;17;;130.2;1;4;0
31;07;01;;132;1;3;0
31;07;16;;137;1;4;0
31;07;16;;138;1;4;0
31;07;00;;139;1;3;1
31;07;02;;143.8;1;3;0
31;07;13;;144.5;1;4;1
31;07;14;;151;1;4;0
31;07;18;;163.8;2;4;0
31;07;21;;165;2;3;0
31;07;21;;168.8;2;4;0
31;07;19;;169.95;2;4;0
31;07;13;;175.2;2;3;0
31;07;18;;176.2;2;4;1
31;07;19;;181.7;2;3;0
31;07;18;;185.8;2;3;0
31;07;00;;186.1;1;4;0
31;07;11;;190;2;3;0
31;07;15;;211.56;1;4;1
31;07;18;;219;1;4;0
31;07;03;;220;1;3;0
31;07;07;;223;1;3;0
31;07;11;;230.5;1;4;0
31;07;00;;249.1;2;4;0
31;07;15;;269;2;3;0
31;07;18;;301;2;4;1
31;07;15;;331;2;3;0
31;07;19;;332.9;2;3;1
01;08;09;;33;1;3;0
01;08;22;;55;1;4;0
01;08;20;;70;1;3;0
01;08;20;;120.1;1;4;0
01;08;08;;138;1;4;0
01;08;07;;140.5;1;3;1
01;08;13;;171.55;2;3;0
01;08;04;;183.4;2;3;1
01;08;14;;192;2;4;0
01;08;06;;209;1;4;0
01;08;07;;213.9;1;3;0
01;08;07;;214.7;1;3;0
01;08;23;;215.8;1;3;1
01;08;13;;216.7;1;4;1
01;08;19;;218.6;1;4;0
01;08;05;;219;1;3;0
01;08;06;;219;1;4;0
01;08;03;;225.8;2;4;1
01;08;20;;228.8;1;3;0
01;08;19;;229.6;1;3;0
01;08;13;;315.6;2;4;0
02;08;19;;150;1;4;1
02;08;11;;161;1;4;1
02;08;08;;163.5;2;4;0
02;08;09;;164;2;3;0
02;08;11;;165;1;3;1
02;08;16;;165;1;4;1
02;08;06;;165.1;2;3;1
02;08;15;;170.3;2;3;1
02;08;17;;172.2;2;4;0
02;08;06;;178.7;2;3;0
02;08;08;;182;2;3;0
02;08;18;;219.6;1;3;0
02;08;17;;227;1;4;1
02;08;12;;268.7;2;4;1
02;08;02;;292.5;2;3;0
02;08;18;;293.4;2;3;0
02;08;18;;331.5;2;3;1
03;08;08;;24.5;1;3;1
03;08;19;;53.7;1;3;0
03;08;17;;150.8;1;4;0
03;08;14;;155;1;3;1
03;08;14;;157;1;3;0
03;08;18;;175;2;3;1
03;08;23;;175.3;2;4;0
03;08;17;;175.4;2;3;1
03;08;10;;204;1;4;0
03;08;10;;214.4;1;3;0
03;08;08;;225.1;1;4;0
03;08;18;;247.15;2;4;0
03;08;21;;248.2;2;4;0
03;08;07;;257.5;2;3;1
03;08;21;;265.9;2;3;0
03;08;23;;265.9;2;3;0
03;08;20;;277.3;2;3;1
03;08;19;;304;2;4;0
03;08;21;;318.15;2;3;0
03;08;21;;318.2;2;3;1
04;08;18;;142.8;1;4;0
04;08;08;;143.5;1;4;1
04;08;07;;144;1;4;0
04;08;11;;166.3;2;3;0
04;08;07;;167;1;3;0
04;08;10;;168.2;2;4;0
04;08;16;;170;2;4;0
04;08;20;;170.4;2;4;0
04;08;06;;172;2;3;0
04;08;12;;172.4;2;4;0
04;08;17;;173;2;4;1
04;08;15;;175.4;2;4;1
04;08;23;;177.3;1;4;1
04;08;05;;190.6;2;3;1
04;08;00;;193.6;2;4;0
04;08;14;;200;1;3;0
04;08;14;;200;1;3;1
04;08;05;;204;1;4;0
04;08;15;;204;1;4;1
04;08;05;;208;2;3;1
04;08;15;;210;1;3;1
04;08;20;;213.65;1;4;0
04;08;07;;217;1;4;0
04;08;01;;242.4;2;4;0
04;08;12;;246.8;2;3;1
04;08;18;;273;2;4;0
05;08;16;;29.7;1;4;0
05;08;07;;40.4;1;3;0
05;08;18;;60.8;1;4;0
05;08;04;;80.6;1;3;0
05;08;20;;84.6;1;4;1
05;08;22;;88;1;4;0
05;08;18;;108.3;1;3;0
05;08;18;;114.1;1;3;0
05;08;10;;136.8;1;4;0
05;08;17;;137.9;1;3;0
05;08;10;;138;1;3;1
05;08;08;;139;1;4;1
05;08;16;;139;1;3;0
05;08;16;;140.3;1;3;0
05;08;07;;142.64;1;3;0
05;08;08;;145;1;3;0
05;08;09;;145;1;3;0
05;08;20;;145;1;3;0
05;08;08;;145.5;1;3;1
05;08;09;;146;1;3;1
05;08;18;;147;1;3;1
05;08;22;;152.9;1;3;1
05;08;03;;163;1;3;0
05;08;06;;166;2;3;0
05;08;05;;167.8;2;3;0
05;08;17;;168.9;2;4;0
05;08;21;;168.9;2;4;0
05;08;16;;169;2;4;1
05;08;14;;170;2;4;0
05;08;16;;170.6;2;4;1
05;08;21;;170.9;2;4;1
05;08;18;;172;2;4;1
05;08;12;;174.8;2;3;0
05;08;19;;175.1;2;3;0
05;08;19;;182;1;3;1
05;08;10;;183;2;4;0
05;08;07;;203.8;1;3;1
05;08;18;;204.9;1;4;1
05;08;18;;205.5;1;4;0
05;08;17;;211;1;4;0
05;08;18;;211.3;2;4;0
05;08;17;;211.47;2;4;1
05;08;16;;211.6;2;4;1
05;08;16;;213;1;3;0
05;08;19;;214;1;3;0
05;08;14;;219;2;3;1
05;08;08;;222.1;2;3;1
05;08;20;;224;2;4;1
05;08;18;;227;1;3;0
05;08;12;;271.25;2;3;1
05;08;19;;317.6;2;3;0
06;08;01;;27.95;1;4;1
06;08;00;;65;1;4;0
06;08;15;;65;1;3;0
06;08;18;;113;1;3;0
06;08;11;;133;1;4;1
06;08;06;;133.3;1;3;0
06;08;19;;138;1;3;0
06;08;19;;142.7;1;4;0
06;08;00;;144.3;1;4;0
06;08;14;;146;1;4;1
06;08;18;;146;1;4;0
06;08;01;;167;2;4;0
06;08;11;;172.1;2;4;0
06;08;15;;172.7;2;4;1
06;08;10;;174.5;2;3;0
06;08;18;;178;1;4;0
06;08;22;;183;2;3;0
06;08;19;;188.6;2;4;0
06;08;03;;210;1;4;1
06;08;22;;218;1;4;0
06;08;15;;219.3;1;4;0
06;08;07;;222;1;4;0
06;08;08;;222;1;4;0
06;08;08;;223;1;4;0
06;08;02;;224;1;3;0
06;08;11;;227;1;4;0
06;08;22;;228;1;4;0
06;08;17;;229;1;4;0
06;08;01;;264.8;2;4;0
06;08;06;;271.05;2;4;0
06;08;16;;301.5;2;4;1
06;08;09;;312;2;3;0
06;08;11;;328.3;2;3;0
07;08;18;;21.5;1;3;0
07;08;07;;51;1;3;0
07;08;01;;65.8;1;3;0
07;08;12;;74;1;3;0
07;08;14;;87;1;4;1
07;08;11;;119.302;1;3;1
07;08;18;;120;1;3;0
07;08;06;;135;1;4;0
07;08;09;;136;1;3;1
07;08;05;;136.5;1;4;0
07;08;06;;139;1;3;0
07;08;23;;145.2;1;4;0
07;08;09;;146.6;1;3;0
07;08;21;;171.9;2;4;0
07;08;13;;173.6;2;4;0
07;08;14;;176;1;3;0
07;08;18;;178;2;3;0
07;08;04;;178.15;2;4;0
07;08;05;;179.4;2;4;0
07;08;02;;185;2;4;0
07;08;12;;197.5;2;3;0
07;08;18;;209;1;4;0
07;08;13;;213;1;4;0
07;08;04;;215.3;1;4;0
07;08;09;;220.2;2;4;0
07;08;07;;221;1;3;0
07;08;15;;222.1;2;3;0
07;08;21;;222.3;1;3;0
07;08;09;;225.7;2;3;1
07;08;04;;226.7;1;3;0
07;08;13;;245;2;3;0
07;08;21;;245.1;2;3;0
07;08;19;;252;2;3;1
07;08;07;;268;2;4;0
07;08;16;;273;2;3;0
07;08;21;;304;2;4;0
07;08;03;;316.6;2;4;0
07;08;15;;316.98;2;3;0
07;08;05;;317;2;3;0
08;08;12;;67.1;1;4;1
08;08;19;;92.8;1;4;0
08;08;23;;122.7;1;4;0
08;08;23;;145.5;1;3;1
08;08;17;;146.3;1;4;1
08;08;23;;146.6;1;3;1
08;08;20;;149;1;3;0
08;08;15;;156;1;3;1
08;08;17;;157;1;3;0
08;08;08;;165;2;4;1
08;08;07;;167;2;3;1
08;08;06;;168.7;2;3;0
08;08;15;;171;2;3;0
08;08;14;;174.3;2;3;0
08;08;05;;176.3;2;3;1
08;08;10;;197.5;2;4;0
08;08;00;;211;1;4;0
08;08;11;;219.1;1;4;1
08;08;16;;222.1;1;3;0
08;08;06;;227.3;1;4;0
08;08;07;;227.3;1;4;0
08;08;05;;229;1;4;0
08;08;16;;267.6;2;3;0
08;08;07;;276.8;2;4;0
08;08;12;;304.2;2;4;0
08;08;06;;319;2;4;1
09;08;18;;45.45;1;3;0
09;08;23;;99;1;4;0
09;08;17;;107.7;1;3;1
09;08;00;;134.68;1;4;0
09;08;06;;142.4;1;3;1
09;08;08;;150;1;3;0
09;08;05;;165;2;4;0
09;08;06;;167.6;2;3;0
09;08;10;;167.7;2;4;1
09;08;10;;171.8;2;4;1
09;08;19;;171.8;2;4;1
09;08;22;;178.7;2;4;0
09;08;23;;179.7;2;4;0
09;08;19;;183.8;2;4;0
09;08;19;;183.8;2;4;0
09;08;21;;195.7;2;4;1
09;08;16;;205.6;1;4;0
09;08;09;;214.5;1;4;1
09;08;14;;216.5;1;3;1
09;08;13;;220;1;4;0
09;08;06;;223;1;3;0
09;08;23;;226;2;3;0
09;08;19;;228.7;1;3;0
09;08;21;;230;1;4;0
09;08;01;;270.35;2;3;1
09;08;07;;277;2;3;1
09;08;07;;301.6;2;4;0
09;08;07;;301.8;2;4;0
09;08;19;;331.4;2;4;0
10;08;08;;26.15;1;4;0
10;08;21;;85.95;1;3;0
10;08;19;;92.3;1;4;0
10;08;17;;107.66;1;4;0
10;08;19;;132.9;1;3;0
10;08;21;;133.8;1;3;1
10;08;17;;150.4;1;4;1
10;08;20;;154;1;4;1
10;08;14;;165;1;4;1
10;08;02;;167.3;2;3;0
10;08;20;;167.4;2;3;0
10;08;18;;167.7;2;4;1
10;08;18;;172.8;2;4;1
10;08;19;;173.3;2;4;0
10;08;14;;174;2;3;1
10;08;05;;174.8;2;3;0
10;08;21;;175.5;2;4;0
10;08;16;;176.5;2;3;0
10;08;13;;178;1;4;1
10;08;11;;178.9;2;4;0
10;08;18;;179;2;3;0
10;08;19;;181.38;1;3;0
10;08;14;;189.8;2;4;1
10;08;18;;190.1;2;3;0
10;08;13;;191;1;4;1
10;08;20;;208.05;2;4;1
10;08;00;;208.9;2;3;0
10;08;20;;210.5;1;4;1
10;08;07;;215;2;3;0
10;08;08;;216;1;4;0
10;08;15;;224;1;3;1
10;08;19;;230.3;1;4;0
10;08;07;;248.5;2;4;0
10;08;06;;250.85;2;4;0
10;08;11;;251.4;2;3;0
10;08;15;;252.5;2;3;1
10;08;10;;258;2;4;0
10;08;04;;258.6;2;3;1
10;08;09;;305.3;2;4;0
10;08;14;;310.7;2;3;1
11;08;17;;87;1;4;0
11;08;15;;119.2;1;3;0
11;08;07;;129.1;1;3;1
11;08;07;;141.9;1;4;0
11;08;16;;145;1;4;0
11;08;17;;147;1;3;1
11;08;19;;148;1;3;0
11;08;19;;148;1;3;0
11;08;18;;148.2;1;3;0
11;08;07;;166.22;2;3;1
11;08;08;;170.1;2;3;1
11;08;09;;172.8;2;4;1
11;08;11;;172.8;2;4;1
11;08;19;;172.8;2;4;1
11;08;08;;173.7;2;4;0
11;08;21;;174.8;2;3;1
11;08;08;;178;2;4;1
11;08;00;;182.4;2;4;0
11;08;19;;203;2;3;0
11;08;10;;220;1;3;0
11;08;20;;222.4;1;4;0
11;08;07;;223.8;1;4;0
11;08;11;;224.4;2;3;1
11;08;22;;226;1;3;1
11;08;06;;227.2;2;3;1
11;08;19;;270;2;3;0
11;08;12;;294;2;4;0
11;08;03;;316;2;3;1
12;08;17;;21.4;1;3;0
12;08;01;;45.5;1;3;1
12;08;20;;61.5;1;4;1
12;08;03;;97.7;1;3;1
12;08;22;;117.8;1;3;0
12;08;08;;145;1;4;0
12;08;15;;155;1;4;1
12;08;20;;156;1;4;0
12;08;12;;161;1;3;0
12;08;05;;163;2;3;1
12;08;07;;163.8;2;3;1
12;08;17;;166.2;2;4;0
12;08;06;;166.6;2;4;1
12;08;06;;166.7;2;3;1
12;08;06;;166.8;2;4;1
12;08;21;;167;2;4;1
12;08;08;;167.3;2;3;0
12;08;04;;168.8;2;3;0
12;08;19;;171.1;2;4;1
12;08;17;;171.5;2;4;0
12;08;12;;175;2;4;0
12;08;17;;207;2;4;0
12;08;07;;208.8;2;3;1
12;08;09;;212.7;2;3;1
12;08;23;;213.58;1;4;0
12;08;05;;219;1;4;0
12;08;15;;221;1;3;0
12;08;16;;222.65;1;4;0
12;08;07;;225;1;3;1
12;08;08;;225.8;1;3;1
12;08;18;;227.5;1;4;0
12;08;12;;228.1;1;4;0
12;08;06;;229;1;4;0
12;08;10;;230;1;4;0
12;08;16;;278;2;3;1
12;08;12;;280.5;2;3;0
12;08;21;;289.3;2;4;0
12;08;16;;302.8;2;3;0
12;08;23;;306.5;2;3;0
12;08;07;;315;2;3;0
13;08;09;;6;1;3;0
13;08;09;;63.49;1;3;0
13;08;08;;107.5;1;3;0
13;08;18;;108.9;1;4;0
13;08;14;;111.7;1;4;0
13;08;12;;117;1;3;0
13;08;07;;129.2;1;4;0
13;08;13;;133;1;4;0
13;08;05;;141.9;1;4;0
13;08;22;;145;1;4;0
13;08;03;;147;1;4;0
13;08;08;;158;1;4;0
13;08;22;;158.1;1;3;0
13;08;21;;158.4;1;3;0
13;08;08;;163;1;4;1
13;08;00;;163.9;1;3;1
13;08;15;;165;1;3;1
13;08;22;;167;2;4;0
13;08;04;;167.3;2;4;0
13;08;14;;170;2;4;0
13;08;06;;174;1;3;0
13;08;14;;177;2;4;0
13;08;09;;177.6;2;3;0
13;08;19;;182.9;2;3;0
13;08;20;;193.6;2;4;0
13;08;19;;202;1;4;0
13;08;21;;207.82;1;3;0
13;08;07;;210;1;3;1
13;08;01;;211;1;4;0
13;08;02;;222.1;2;3;1
13;08;19;;222.98;1;3;0
13;08;03;;227.2;1;3;0
13;08;16;;251.1;2;3;1
13;08;16;;253.6;2;3;0
13;08;03;;257.1;2;3;0
13;08;20;;269.95;2;4;0
13;08;08;;272.9;2;3;1
13;08;12;;298;2;3;0
13;08;09;;332.3;2;3;0
14;08;22;;34.8;1;3;1
14;08;05;;51.2;1;3;0
14;08;23;;59.05;1;3;1
14;08;03;;60;1;4;0
14;08;04;;102.36;1;3;0
14;08;03;;108.6;1;4;0
14;08;00;;118.1;1;3;0
14;08;05;;133;1;3;0
14;08;18;;146.6;1;4;0
14;08;19;;149;1;3;0
14;08;05;;166.3;2;3;0
14;08;17;;167.6;2;4;0
14;08;16;;168.5;1;4;0
14;08;19;;168.5;2;3;0
14;08;20;;168.6;2;3;0
14;08;16;;169.1;2;4;0
14;08;07;;174.4;2;3;1
14;08;20;;178;2;3;0
14;08;20;;178;2;3;1
14;08;21;;178;2;3;1
14;08;00;;178.8;2;4;0
14;08;14;;181.2;2;3;0
14;08;19;;183;2;3;0
14;08;18;;184.1;2;3;0
14;08;22;;188.8;2;3;0
14;08;21;;189.4;1;4;0
14;08;18;;204.6;1;4;1
14;08;23;;209;2;4;0
14;08;23;;222.5;1;4;0
14;08;19;;224.5;1;3;1
14;08;04;;252.6;2;3;0
15;08;18;;104;1;4;0
15;08;06;;146;1;3;0
15;08;16;;165.1;2;4;0
15;08;08;;166.2;2;3;0
15;08;11;;167;2;4;0
15;08;18;;167;2;3;0
15;08;17;;168;2;4;0
15;08;15;;169;2;4;1
15;08;19;;171.9;2;4;1
15;08;13;;175;2;3;1
15;08;05;;175.7;2;3;1
15;08;17;;177.2;2;4;1
15;08;02;;177.48;2;3;0
15;08;07;;178;2;4;0
15;08;04;;179.2;2;4;0
15;08;08;;180;2;3;0
15;08;08;;182;1;3;1
15;08;03;;182.15;2;4;0
15;08;06;;183.3;1;3;0
15;08;08;;208;2;3;1
15;08;16;;219;1;3;0
15;08;08;;220.5;1;3;1
15;08;07;;225;1;3;1
15;08;19;;228;1;3;0
15;08;09;;278.8;2;3;1
15;08;08;;310.8;2;3;0
16;08;12;;23.8;1;4;1
16;08;09;;61.75;1;4;0
16;08;23;;70.4;1;3;1
16;08;08;;101;1;3;0
16;08;10;;104.6;1;4;1
16;08;11;;104.6;1;4;1
16;08;04;;115.5;1;4;1
16;08;15;;123.4;1;3;1
16;08;13;;125.1;1;4;0
16;08;23;;129;1;3;1
16;08;08;;144;1;4;1
16;08;07;;147;1;3;1
16;08;07;;160.3;1;3;1
16;08;08;;164;2;3;0
16;08;08;;164.5;2;4;0
16;08;19;;165.4;2;4;1
16;08;15;;172.5;2;3;0
16;08;18;;173;2;4;1
16;08;10;;174;1;3;0
16;08;17;;174.4;2;3;0
16;08;11;;176.2;2;3;0
16;08;22;;180.1;2;3;0
16;08;02;;202.4;1;3;0
16;08;02;;204;1;4;0
16;08;19;;205;2;4;1
16;08;15;;211;1;3;1
16;08;23;;216.4;1;3;0
16;08;08;;219;1;4;1
16;08;19;;219.4;1;3;0
16;08;21;;222;1;4;1
16;08;07;;223;1;3;1
16;08;18;;225.3;2;4;1
16;08;15;;227.3;1;3;0
16;08;18;;231;1;4;1
16;08;19;;261.8;2;3;0
16;08;16;;265.4;2;4;1
16;08;10;;304.5;2;3;0
16;08;06;;308.9;2;4;1
16;08;09;;328.6;2;4;0
17;08;18;;45.7;1;4;0
17;08;23;;49;1;4;0
17;08;05;;101.6;1;3;1
17;08;00;;110;1;3;1
17;08;01;;141;1;4;1
17;08;17;;155.2;1;4;0
17;08;15;;165;1;3;1
17;08;09;;169;2;4;0
17;08;08;;172.3;2;4;1
17;08;12;;174;2;4;0
17;08;15;;174.4;2;3;0
17;08;19;;174.4;1;4;0
17;08;07;;179.72;2;4;1
17;08;15;;182;1;3;1
17;08;06;;189.6;1;4;1
17;08;16;;194.4;2;3;0
17;08;07;;210.4;1;4;0
17;08;07;;218;1;4;0
17;08;19;;222.4;1;4;0
17;08;08;;228.7;1;4;1
17;08;07;;244;2;3;1
18;08;19;;60.3;1;4;0
18;08;07;;76;1;4;0
18;08;17;;113.5;1;4;1
18;08;07;;132.7;1;4;1
18;08;17;;146.6;1;3;0
18;08;18;;148.3;1;3;0
18;08;08;;154.5;1;4;1
18;08;08;;155;1;3;0
18;08;08;;155.1;1;3;0
18;08;00;;157.7;1;3;1
18;08;16;;159;1;3;1
18;08;19;;159;1;3;0
18;08;16;;165.2;1;3;1
18;08;05;;166.6;2;3;0
18;08;08;;171.5;2;4;0
18;08;15;;172.4;2;4;0
18;08;12;;176;2;3;0
18;08;11;;180;2;4;1
18;08;19;;186.55;2;4;0
18;08;01;;189.1;1;4;1
18;08;00;;204;1;3;1
18;08;16;;214;1;3;0
18;08;20;;217.6;1;3;1
18;08;11;;218.6;1;4;0
18;08;09;;222;1;3;1
18;08;08;;225;1;4;0
18;08;01;;227.4;1;4;0
18;08;06;;227.4;1;4;0
18;08;09;;235.25;2;4;0
18;08;13;;253.6;2;3;0
18;08;12;;255.4;2;4;1
18;08;09;;271.68;2;3;1
18;08;09;;276.4;2;4;1
18;08;14;;301.5;2;4;0
18;08;12;;304;2;4;0
19;08;05;;86.8;1;3;1
19;08;14;;144.5;1;3;0
19;08;23;;146.8;1;3;0
19;08;14;;147.3;1;4;0
19;08;23;;149;1;3;0
19;08;15;;152;1;3;0
19;08;20;;164;2;4;0
19;08;22;;165;1;3;1
19;08;13;;170;2;4;0
19;08;08;;170.3;2;3;0
19;08;14;;172.2;2;3;0
19;08;06;;175.9;2;3;1
19;08;23;;180;2;3;0
19;08;09;;180.4;2;3;0
19;08;14;;180.6;2;3;0
19;08;08;;182.1;2;4;0
19;08;04;;183.6;1;4;1
19;08;18;;189.9;2;4;0
19;08;13;;204;1;4;1
19;08;23;;206;1;3;0
19;08;13;;215;1;3;1
19;08;18;;215.5;1;3;1
19;08;18;;216;1;4;0
19;08;08;;220;1;3;0
19;08;18;;223.3;1;3;0
19;08;21;;227;1;4;1
19;08;16;;230;1;4;1
19;08;23;;237.1;2;3;0
19;08;04;;240;2;4;1
19;08;21;;269.3;2;4;0
19;08;17;;269.8;2;3;1
19;08;12;;275;2;3;0
19;08;18;;277;2;4;0
19;08;13;;298.9;2;3;0
19;08;15;;303.5;2;3;1
19;08;04;;306.56;2;3;0
20;08;10;;37;1;4;0
20;08;06;;48.8;1;4;1
20;08;22;;62.9;1;3;0
20;08;21;;77.1;1;4;0
20;08;14;;120.2;1;3;1
20;08;05;;142;1;4;0
20;08;08;;149;1;3;0
20;08;20;;149.5;1;3;0
20;08;21;;149.5;1;3;0
20;08;22;;149.5;1;3;0
20;08;15;;162;1;3;1
20;08;21;;163.3;2;4;0
20;08;12;;165;1;4;0
20;08;10;;166.4;2;3;0
20;08;10;;166.4;2;3;0
20;08;02;;171.4;2;3;1
20;08;20;;171.6;2;4;1
20;08;17;;172.2;2;4;0
20;08;19;;173.3;2;4;0
20;08;19;;174;2;4;0
20;08;08;;176;2;3;0
20;08;08;;177;1;3;0
20;08;09;;177.2;1;3;0
20;08;21;;179.25;2;3;0
20;08;22;;179.8;2;3;0
20;08;17;;183.45;2;3;0
20;08;07;;187;1;3;0
20;08;08;;187;1;4;1
20;08;09;;187;1;4;0
20;08;16;;187.2;1;4;1
20;08;22;;195.6;2;4;0
20;08;17;;197;1;3;0
20;08;04;;197;1;4;0
20;08;07;;203;1;3;1
20;08;16;;210.7;1;3;0
20;08;09;;211.4;2;3;0
20;08;14;;216.7;1;3;1
20;08;15;;218;1;3;1
20;08;01;;219;1;4;0
20;08;13;;222;1;4;0
20;08;01;;223;1;4;0
20;08;03;;225;1;3;0
20;08;13;;304.2;2;4;0
21;08;07;;29.5;1;3;0
21;08;01;;34;1;3;0
21;08;05;;52.6;1;4;0
21;08;07;;53.1;1;4;0
21;08;01;;61.4;1;4;0
21;08;13;;65;1;4;0
21;08;00;;70;1;3;1
21;08;08;;70;1;3;1
21;08;19;;111.5;1;3;0
21;08;12;;128;1;4;0
21;08;03;;139.2;1;3;0
21;08;06;;147.4;1;3;0
21;08;18;;147.9;1;3;0
21;08;18;;148.1;1;3;0
21;08;04;;149.3;1;3;0
21;08;05;;149.5;1;4;0
21;08;23;;149.7;1;3;1
21;08;04;;151.9;1;4;0
21;08;07;;166.5;2;4;0
21;08;19;;167.9;2;3;0
21;08;21;;168;2;4;0
21;08;02;;174;2;3;0
21;08;07;;179.7;2;4;0
21;08;20;;181.8;2;4;0
21;08;19;;182.2;2;4;0
21;08;18;;187.1;2;4;0
21;08;16;;208;2;3;0
21;08;06;;214;1;3;0
21;08;08;;214.4;2;3;0
21;08;09;;214.4;2;3;0
21;08;18;;224;2;3;0
21;08;19;;224.8;2;3;0
21;08;08;;227;2;3;1
21;08;16;;229.3;2;3;0
21;08;07;;229.6;2;3;0
21;08;19;;239;2;4;0
21;08;07;;240.9;2;3;1
21;08;11;;253;2;3;0
21;08;19;;271.2;2;3;0
21;08;23;;275.5;2;3;1
21;08;13;;284.85;2;4;0
21;08;06;;328.3;2;4;0
22;08;10;;27.3;1;3;0
22;08;00;;45.2;1;3;1
22;08;16;;45.6;1;4;1
22;08;00;;53;1;4;0
22;08;05;;92.8;1;3;1
22;08;17;;107.8;1;3;1
22;08;19;;107.8;1;3;1
22;08;18;;108.4;1;3;1
22;08;18;;109.4;1;3;0
22;08;09;;125;1;3;0
22;08;05;;145;1;4;0
22;08;14;;147;1;3;1
22;08;17;;157.9;1;4;0
22;08;19;;172.2;2;4;0
22;08;20;;172.2;2;4;0
22;08;19;;172.4;2;3;0
22;08;19;;178.2;2;3;1
22;08;08;;180;1;4;1
22;08;18;;180;1;4;0
22;08;18;;180.4;2;3;0
22;08;06;;185.2;2;3;1
22;08;06;;191;2;3;1
22;08;22;;204.8;2;4;1
22;08;06;;208.8;2;4;1
22;08;05;;208.9;2;3;1
22;08;15;;209;1;3;0
22;08;18;;212.5;1;3;1
22;08;19;;214;1;3;0
22;08;18;;218;1;3;0
22;08;22;;223.6;1;4;0
22;08;06;;225;2;4;1
22;08;23;;226;2;3;0
22;08;01;;226;1;4;0
22;08;11;;226.5;1;4;0
22;08;20;;231.1;1;4;0
22;08;20;;231.1;1;4;1
22;08;14;;258;2;3;0
22;08;07;;258.6;2;4;1
22;08;12;;288.3;2;4;0
23;08;01;;90.1;1;3;1
23;08;19;;113.3;1;3;0
23;08;08;;128;1;4;1
23;08;05;;130;1;4;1
23;08;03;;138.4;1;3;0
23;08;11;;153;1;3;0
23;08;04;;157.7;1;4;1
23;08;07;;162;1;3;0
23;08;10;;169.85;1;3;0
23;08;12;;172.8;2;4;0
23;08;16;;175.7;2;4;0
23;08;08;;182;1;3;1
23;08;18;;187;1;3;1
23;08;15;;190.5;1;4;1
23;08;10;;199.7;1;4;0
23;08;17;;204;1;3;0
23;08;06;;209.5;2;4;1
23;08;11;;213.8;1;3;1
23;08;06;;219;1;4;1
23;08;17;;220.4;2;4;1
23;08;12;;223;1;4;0
23;08;08;;224;1;3;0
23;08;16;;243;2;4;0
23;08;15;;267.6;2;3;0
24;08;18;;22.3;1;4;1
24;08;10;;91;1;3;1
24;08;14;;105.6;1;4;1
24;08;07;;110.2;1;4;1
24;08;10;;120.7;1;3;0
24;08;17;;137;1;4;0
24;08;16;;146.1;1;4;0
24;08;19;;148;1;3;0
24;08;18;;152;1;3;1
24;08;08;;164.77;2;4;0
24;08;00;;167.05;2;4;0
24;08;17;;167.7;2;4;1
24;08;11;;173;2;4;0
24;08;18;;173;2;4;1
24;08;19;;184;2;4;1
24;08;10;;211.1;1;3;1
24;08;19;;217;1;4;0
24;08;08;;219;1;4;1
24;08;19;;224;1;3;0
24;08;18;;227;1;3;0
24;08;20;;231;1;3;0
24;08;23;;237.2;2;3;0
24;08;12;;259.95;2;3;0
24;08;08;;261.55;2;4;0
24;08;08;;268;2;3;0
24;08;07;;285.15;2;4;0
24;08;07;;301.35;2;3;0
24;08;13;;304;2;3;1
24;08;21;;320;2;3;0
25;08;16;;51.1;1;3;0
25;08;19;;109;1;3;0
25;08;17;;126;1;4;0
25;08;19;;146;1;4;0
25;08;19;;148;1;3;0
25;08;18;;162;1;4;1
25;08;19;;172.7;2;4;1
25;08;02;;173.1;2;3;0
25;08;12;;175.9;1;3;1
25;08;18;;178.85;2;4;0
25;08;13;;183.95;2;4;1
25;08;02;;185;1;3;1
25;08;18;;187;1;3;0
25;08;18;;190.6;2;4;0
25;08;07;;204;1;3;1
25;08;03;;209.9;1;4;1
25;08;23;;210;1;4;0
25;08;23;;216.4;1;4;0
25;08;22;;217.6;1;3;1
25;08;10;;217.8;1;4;0
25;08;01;;217.9;2;3;1
25;08;23;;219;1;4;0
25;08;17;;222.5;1;3;0
25;08;14;;223;1;4;0
25;08;23;;225.6;2;4;1
25;08;13;;241.48;2;4;1
25;08;21;;265.6;2;4;1
25;08;04;;268.1;2;4;1
25;08;10;;275.3;2;4;0
25;08;11;;275.3;2;3;0
25;08;08;;293.1;2;3;0
25;08;20;;303.4;2;4;0
26;08;13;;7;1;4;1
26;08;18;;37.1;1;4;1
26;08;12;;52;1;3;1
26;08;18;;52.85;1;4;1
26;08;18;;53.7;1;4;0
26;08;20;;89.6;1;4;0
26;08;18;;140;1;3;0
26;08;18;;141.8;1;3;0
26;08;18;;142.3;1;3;0
26;08;05;;151;1;3;1
26;08;22;;153.4;1;3;0
26;08;11;;166.7;2;3;0
26;08;19;;168;2;3;0
26;08;17;;170;2;4;0
26;08;17;;172;2;4;1
26;08;19;;172;2;4;1
26;08;18;;172.7;2;4;1
