data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
28/12/2022;05:47:11;11;Sem vítima;298,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
29/12/2022;12:53:17;80;Sem vítima;332,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
03/01/2023;23:00:28;167;Sem vítima;307,290;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
04/01/2023;13:33:28;70;Sem vítima;261,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
09/01/2023;08:56:40;37;Sem vítima;367,000;BR-101/SC;Crescente;Choque;1;1;0;0;0;0;1
09/01/2023;18:18:26;98;Sem vítima;382,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
10/01/2023;03:49:23;10;Sem vítima;347,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
10/01/2023;08:21:38;41;Sem vítima;299,370;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
10/01/2023;19:11:47;112;Sem vítima;393,000;BR-101/SC;Crescente;Colisão traseira;1;4;0;0;0;0;1
10/01/2023;23:13:52;134;Com vítima;350,000;BR-101/SC;Crescente;Queda de moto;1;2;0;0;0;1;3
11/01/2023;06:42:07;18;Sem vítima;379,000;BR-101/SC;Crescente;Colisão lateral no mesmo sentido;1;2;0;0;0;0;1
11/01/2023;18:15:54;109;Com vítima;316,000;BR-101/SC;Decrescente;Tombamento;1;0;0;1;0;0;2
12/01/2023;03:24:53;7;Sem vítima;345,000;BR-101/SC;Decrescente;Choque;1;0;0;0;0;0;1
12/01/2023;16:56:08;122;Sem vítima;372,000;BR-101/SC;Crescente;Choque;1;0;0;0;0;0;1
12/01/2023;19:57:36;137;Sem vítima;310,000;BR-101/SC;Decrescente;Colisão traseira;1;1;0;0;0;0;1
13/01/2023;19:33:16;197;Sem vítima;310,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
15/01/2023;09:06:22;23;Sem vítima;357,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
16/01/2023;08:51:48;39;Sem vítima;326,490;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
16/01/2023;18:39:50;120;Sem vítima;274,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
18/01/2023;15:44:06;86;Sem vítima;308,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
18/01/2023;23:21:32;127;Sem vítima;353,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
20/01/2023;10:30:12;108;Sem vítima;312,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
21/01/2023;17:50:37;110;Sem vítima;363,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
25/01/2023;07:10:04;26;Sem vítima;269,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
31/01/2023;05:28:06;10;Sem vítima;257,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
31/01/2023;09:45:20;54;Sem vítima;347,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
31/01/2023;12:06:30;81;Sem vítima;263,220;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
31/01/2023;21:12:50;138;Sem vítima;298,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
03/02/2023;00:51:43;2;Sem vítima;389,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
