dia;mes;qt_acidentes;id_acidente_tip;id_risco
17;11;1;24;1
19;11;2;24;1
22;11;1;18;1
22;11;1;18;1
23;11;1;18;3
25;11;1;30;1
26;11;1;30;1
26;11;1;11;1
26;11;1;250;2
27;11;1;13;3
28;11;1;13;1
29;11;1;11;1
29;11;2;11;2
30;11;1;22;1
3;1;2;24;1
5;1;1;19;1
5;1;1;13;1
7;1;1;22;1
7;1;1;24;1
7;1;2;24;1
8;1;2;13;1
9;1;1;267;1
9;1;2;13;1
14;1;1;24;1
15;1;1;24;1
15;1;1;30;1
15;1;1;30;1
16;1;1;30;1
17;1;1;24;1
18;1;1;30;2
19;1;2;24;1
20;1;2;13;1
21;1;2;263;1
24;1;1;13;1
26;1;1;19;3
27;1;1;13;1
27;1;1;24;2
29;1;1;266;1
29;1;1;30;1
30;1;1;24;1
30;1;1;24;1
30;1;2;13;1
1;2;1;0;3
1;2;1;263;1
1;2;2;13;3
4;2;1;13;1
5;2;1;30;1
5;2;1;24;1
6;2;1;19;2
6;2;1;13;1
6;2;1;30;2
6;2;1;24;1
6;2;1;19;2
7;2;1;83;1
7;2;1;24;1
7;2;1;24;1
8;2;1;0;2
14;2;1;13;1
14;2;1;13;1
15;2;1;30;1
15;2;1;13;1
15;2;1;263;1
17;2;2;24;1
19;2;1;30;1
21;2;3;13;1
22;2;1;21;1
22;2;1;24;1
24;2;2;24;2
26;2;1;24;1
27;2;1;22;1
27;2;1;19;2
2;3;2;30;1
4;3;1;24;1
4;3;1;267;1
6;3;1;18;2
7;3;1;11;1
7;3;1;24;1
8;3;1;263;1
11;3;1;22;1
11;3;1;30;1
11;3;1;30;1
14;3;1;24;1
18;3;1;30;1
19;3;1;263;1
19;3;1;259;1
20;3;1;13;2
20;3;1;24;1
25;3;1;259;1
26;3;1;11;1
26;3;1;263;1
27;3;1;18;1
28;3;1;24;2
29;3;1;24;1
30;3;1;18;1
30;3;1;19;2
31;3;2;13;1
31;3;1;22;1
3;4;1;0;3
4;4;1;13;1
4;4;1;11;1
4;4;1;18;3
6;4;1;18;1
8;4;2;13;1
8;4;2;24;1
9;4;1;30;1
9;4;1;24;1
9;4;1;24;1
10;4;1;30;1
11;4;2;11;1
11;4;1;30;1
11;4;1;18;1
14;4;1;13;1
14;4;1;13;1
14;4;1;22;1
15;4;1;21;1
15;4;2;13;1
16;4;1;21;1
16;4;1;24;1
17;4;1;30;1
18;4;1;24;1
21;4;1;11;1
24;4;3;30;1
27;4;1;13;1
28;4;2;30;2
28;4;1;30;1
29;4;1;30;2
4;5;1;13;2
5;5;1;24;1
5;5;1;22;1
8;5;1;24;1
11;5;1;30;1
14;5;2;24;1
16;5;1;21;1
16;5;1;21;1
17;5;1;33;1
19;5;1;13;1
20;5;1;13;3
20;5;2;24;1
23;5;1;24;1
24;5;1;22;1
25;5;1;24;1
25;5;1;24;1
26;5;1;24;1
28;5;1;24;1
28;5;1;21;1
28;5;1;13;1
28;5;2;13;1
30;5;1;24;1
31;5;1;19;3
31;5;1;24;1
31;5;1;30;1
31;5;1;30;1
1;6;1;13;1
1;6;1;24;1
